participant_id,study_condition,gender,age,cue,valence,response,response_position,response_level,timestamp,time_diff_sec,response_translated,sentiment_label,sentiment_score
637f7d52d1a517e820233f7a,AutonomousWeapons,male,33.0,Bundeswehr,,Lager,4,2,2025-11-24 08:25:05.518,310.761999845505,camp,POSITIVE,0.9830846190452576
637f7d52d1a517e820233f7a,AutonomousWeapons,male,33.0,Bundeswehr,,Kaserne,5,2,2025-11-24 08:25:10.535,315.779000043869,barracks,NEGATIVE,-0.9907484650611877
603f47e39649cf0339527014,PersonnelSelection,female,48.0,PersonnelSelection,6.0,Kontrolle,1,1,2025-11-24 08:23:09.023,0.0,control,NEGATIVE,-0.5333051681518555
603f47e39649cf0339527014,PersonnelSelection,female,48.0,PersonnelSelection,6.0,Ethik,2,1,2025-11-24 08:23:19.911,10.8880000114441,ethics,NEGATIVE,-0.9741383194923401
603f47e39649cf0339527014,PersonnelSelection,female,48.0,PersonnelSelection,6.0,Unvoreingenommenheit,3,1,2025-11-24 08:23:33.036,24.0130000114441,impartiality,NEGATIVE,-0.993302583694458
603f47e39649cf0339527014,PersonnelSelection,female,48.0,PersonnelSelection,6.0,Gleichheit,4,1,2025-11-24 08:23:50.706,41.683000087738,equality,POSITIVE,0.9873156547546387
603f47e39649cf0339527014,PersonnelSelection,female,48.0,PersonnelSelection,7.0,Zukunft,5,1,2025-11-24 08:24:12.036,63.0130000114441,future,POSITIVE,0.9842697381973267
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Kontrolle,,Übersicht,1,2,2025-11-24 08:24:45.262,96.239000082016,overview,POSITIVE,0.9896298050880432
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Kontrolle,,Interesse,2,2,2025-11-24 08:24:56.736,107.713000059128,interest,POSITIVE,0.9867088794708252
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Kontrolle,,Moral,3,2,2025-11-24 08:25:06.666,117.642999887466,morality,POSITIVE,0.816569447517395
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Kontrolle,,Weitblicj,4,2,2025-11-24 08:25:28.882,139.858999967575,foresight,POSITIVE,0.988410472869873
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Kontrolle,,Bedacht,5,2,2025-11-24 08:26:16.579,187.555999994278,consideration,POSITIVE,0.983819842338562
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Ethik,,Transparenz,1,2,2025-11-24 08:27:08.602,239.578999996185,transparency,POSITIVE,0.9940000772476196
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Ethik,,Gewissen,2,2,2025-11-24 08:27:17.166,248.142999887466,conscience,POSITIVE,0.9789799451828003
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Ethik,,Moral,3,2,2025-11-24 08:27:20.811,251.788000106812,morality,POSITIVE,0.816569447517395
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Ethik,,Verantwortung,4,2,2025-11-24 08:27:32.137,263.114000082016,responsibility,NEGATIVE,-0.9752664566040039
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Ethik,,Überprüfen,5,2,2025-11-24 08:27:40.924,271.901000022888,check,POSITIVE,0.9939927458763123
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Unvoreingenommenheit,,Objektivität,1,2,2025-11-24 08:28:28.327,319.303999900818,objectivity,POSITIVE,0.9897308349609375
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Unvoreingenommenheit,,Transparenz,2,2,2025-11-24 08:28:36.022,326.999000072479,transparency,POSITIVE,0.9940000772476196
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Unvoreingenommenheit,,Kompetenz,3,2,2025-11-24 08:28:42.517,333.493999958038,competence,NEGATIVE,-0.9407377243041992
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Unvoreingenommenheit,,Fairness,4,2,2025-11-24 08:28:45.395,336.371999979019,fairness,POSITIVE,0.9896796941757202
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Unvoreingenommenheit,,Diversität,5,2,2025-11-24 08:28:54.604,345.581000089645,diversity,POSITIVE,0.9958392381668091
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Gleichheit,,Nichtdiskriminierung,1,2,2025-11-24 08:29:35.887,386.864000082016,non-discrimination,POSITIVE,0.9954370856285095
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Gleichheit,,Fairness,2,2,2025-11-24 08:29:47.361,398.338000059128,fairness,POSITIVE,0.9896796941757202
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Gleichheit,,Chancengleichheit,3,2,2025-11-24 08:29:58.791,409.767999887466,equal opportunities,POSITIVE,0.9946779012680054
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Gleichheit,,kein Profiling,4,2,2025-11-24 08:30:07.461,418.43799996376,no profiling,POSITIVE,0.9956151247024536
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Gleichheit,,Vielfalt,5,2,2025-11-24 08:30:18.770,429.746999979019,diversity,POSITIVE,0.9958392381668091
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Zukunft,,Potenzial,1,2,2025-11-24 08:30:53.736,464.713000059128,potential,NEGATIVE,-0.9871715903282166
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Zukunft,,Arbeitserleichterung,2,2,2025-11-24 08:31:00.216,471.193000078201,work facilitation,POSITIVE,0.997103750705719
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Zukunft,,Innovationen,3,2,2025-11-24 08:31:07.071,478.048000097275,innovations,POSITIVE,0.9947155117988586
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Zukunft,,Digitalisierung,4,2,2025-11-24 08:31:20.091,491.068000078201,digitalization,POSITIVE,0.9819850325584412
603f47e39649cf0339527014,PersonnelSelection,female,48.0,Zukunft,,Arbeitsplatzverlust,5,2,2025-11-24 08:31:29.420,500.397000074387,job loss,NEGATIVE,-0.9983693957328796
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Diagnostic,7.0,Spannend,1,1,2025-11-24 08:23:24.826,0.0,exciting,POSITIVE,0.9986417889595032
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Diagnostic,6.0,Modern,2,1,2025-11-24 08:23:28.812,3.98600006103516,modern,POSITIVE,0.9961836934089661
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Diagnostic,7.0,Innovativ,3,1,2025-11-24 08:23:34.445,9.61899995803833,innovative,POSITIVE,0.9980893731117249
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Diagnostic,3.0,Ungewiss,4,1,2025-11-24 08:23:41.546,16.7200000286102,uncertain,NEGATIVE,-0.9993090629577637
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Diagnostic,5.0,Neu,5,1,2025-11-24 08:24:13.531,48.7049999237061,new,POSITIVE,0.9612094759941101
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Spannend,,Aufregend,1,2,2025-11-24 08:24:48.460,83.6340000629425,exciting,POSITIVE,0.9986417889595032
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Spannend,,Interessant,2,2,2025-11-24 08:24:58.795,93.9690001010895,interesting,POSITIVE,0.9921016097068787
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Spannend,,Unbekannt,3,2,2025-11-24 08:25:03.250,98.4240000247955,unknown,NEGATIVE,-0.9933809041976929
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Spannend,,Entwicklung,4,2,2025-11-24 08:25:07.865,103.039000034332,development,POSITIVE,0.9573128819465637
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Spannend,,Fortschritt,5,2,2025-11-24 08:25:11.946,107.120000123978,progress,POSITIVE,0.9895360469818115
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Modern,,Digital,1,2,2025-11-24 08:25:24.311,119.485000133514,digital,NEGATIVE,-0.902326762676239
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Modern,,Neues Zeitalter,2,2,2025-11-24 08:25:29.708,124.881999969482,new era,POSITIVE,0.9976146221160889
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Modern,,Hilfreich,3,2,2025-11-24 08:25:41.935,137.108999967575,helpful,POSITIVE,0.9802872538566589
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Modern,,Komplex,4,2,2025-11-24 08:25:48.065,143.239000082016,complex,NEGATIVE,-0.997665524482727
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Modern,,Verändern,5,2,2025-11-24 08:26:00.578,155.75200009346,change,POSITIVE,0.9758169054985046
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Innovativ,,Wissenschaft,1,2,2025-11-24 08:26:18.968,174.141999959946,science,POSITIVE,0.9814600944519043
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Innovativ,,Beeindruckend,2,2,2025-11-24 08:26:27.240,182.414000034332,impressive,POSITIVE,0.974105954170227
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Innovativ,,Kompliziert,3,2,2025-11-24 08:26:37.203,192.37700009346,complicated,NEGATIVE,-0.9991894364356995
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Innovativ,,Effektiv,4,2,2025-11-24 08:26:50.080,205.253999948502,effective,POSITIVE,0.9985503554344177
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Innovativ,,Genauigkeit,5,2,2025-11-24 08:26:55.743,210.917000055313,accuracy,POSITIVE,0.9942110776901245
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Ungewiss,,Sorge,1,2,2025-11-24 08:27:02.638,217.81200003624,concern,NEGATIVE,-0.9934810400009155
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Ungewiss,,Mangel an Vertrauen,2,2,2025-11-24 08:27:13.596,228.769999980927,lack of trust,NEGATIVE,-0.9992039799690247
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Ungewiss,,Angst,3,2,2025-11-24 08:27:25.244,240.417999982834,fear,NEGATIVE,-0.9915633201599121
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Ungewiss,,Fehlende Kontrolle,4,2,2025-11-24 08:27:37.787,252.960999965668,lack of control,NEGATIVE,-0.9994412064552307
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Ungewiss,,Fehlende Menschlichkeit,5,2,2025-11-24 08:27:45.052,260.226000070572,lack of humanity,NEGATIVE,-0.9993453621864319
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Neu,,Anders,1,2,2025-11-24 08:27:48.318,263.492000102997,different,NEGATIVE,-0.510308563709259
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Neu,,Unbekannt,2,2,2025-11-24 08:27:52.493,267.667000055313,unknown,NEGATIVE,-0.9933809041976929
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Neu,,Hoffnung,3,2,2025-11-24 08:28:08.915,284.088999986649,hope,POSITIVE,0.9940568208694458
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Neu,,Revolution,4,2,2025-11-24 08:28:22.997,298.171000003815,revolution,POSITIVE,0.9824129343032837
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Neu,,Welt-verändernd,5,2,2025-11-24 08:28:34.207,309.381000041962,world-changing,POSITIVE,0.998120129108429
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,PersonnelSelection,2.0,Schwierig,1,1,2025-11-24 08:27:07.246,0.0,difficult,NEGATIVE,-0.9988527297973633
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,PersonnelSelection,6.0,Wichtig,2,1,2025-11-24 08:27:14.363,7.11699986457825,important,POSITIVE,0.9977656602859497
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,PersonnelSelection,3.0,Minimum,3,1,2025-11-24 08:27:20.380,13.1340000629425,minimum,NEGATIVE,-0.9901592135429382
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,PersonnelSelection,6.0,Unterstützung,4,1,2025-11-24 08:27:28.802,21.555999994278,support,POSITIVE,0.9982957243919373
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,PersonnelSelection,6.0,Hilfe,5,1,2025-11-24 08:27:44.798,37.5520000457764,help,NEGATIVE,-0.9742797613143921
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Schwierig,,Anstrengend,1,2,2025-11-24 08:28:20.981,73.7349998950958,exhausting,NEGATIVE,-0.9984334111213684
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Schwierig,,Veränderung,2,2,2025-11-24 08:28:29.394,82.1480000019074,change,POSITIVE,0.9758169054985046
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Schwierig,,Wachstum,3,2,2025-11-24 08:28:34.149,86.9029998779297,growth,POSITIVE,0.9975224137306213
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Schwierig,,Leicht,4,2,2025-11-24 08:28:37.958,90.7119998931885,easy,POSITIVE,0.9975743889808655
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Schwierig,,Hindernis,5,2,2025-11-24 08:28:45.376,98.1299998760223,obstacle,NEGATIVE,-0.9927814602851868
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Wichtig,,Richtig,1,2,2025-11-24 08:28:53.816,106.569999933243,correct,POSITIVE,0.996664822101593
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Wichtig,,Gewissenhaft,2,2,2025-11-24 08:29:00.265,113.019000053406,conscientious,POSITIVE,0.9980283379554749
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Wichtig,,Unwichtig,3,2,2025-11-24 08:29:11.762,124.516000032425,unimportant,NEGATIVE,-0.9983339905738831
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Wichtig,,Fokus,4,2,2025-11-24 08:29:18.988,131.741999864578,focus,POSITIVE,0.9971145391464233
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Wichtig,,Entscheidung,5,2,2025-11-24 08:29:25.439,138.192999839783,decision,POSITIVE,0.9792174100875854
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Minimum,,Maximum,1,2,2025-11-24 08:29:30.873,143.626999855042,maximum,NEGATIVE,-0.9851770401000977
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Minimum,,Nicht ausreichend,2,2,2025-11-24 08:29:41.833,154.586999893189,not sufficient,NEGATIVE,-0.9993997812271118
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Minimum,,Grenze,3,2,2025-11-24 08:29:45.645,158.398999929428,limit,NEGATIVE,-0.9865339994430542
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Minimum,,Mehr zu erwarten,4,2,2025-11-24 08:29:52.435,165.188999891281,more to expect,NEGATIVE,-0.9884693026542664
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Minimum,,Nicht das Ziel,5,2,2025-11-24 08:29:57.915,170.668999910355,not the goal,NEGATIVE,-0.9993302822113037
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Unterstützung,,Wichtig,1,2,2025-11-24 08:30:02.914,175.667999982834,important,POSITIVE,0.9977656602859497
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Unterstützung,,Team,2,2,2025-11-24 08:30:04.709,177.463000059128,team,POSITIVE,0.993454098701477
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Unterstützung,,Hilfe,3,2,2025-11-24 08:30:06.480,179.233999967575,help,NEGATIVE,-0.9742797613143921
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Unterstützung,,Arbeitserleichterung,4,2,2025-11-24 08:30:13.287,186.040999889374,work facilitation,POSITIVE,0.997103750705719
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Unterstützung,,Balance,5,2,2025-11-24 08:30:17.354,190.108000040054,balance,POSITIVE,0.9957711100578308
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Hilfe,,Fragen,1,2,2025-11-24 08:30:23.697,196.450999975205,questions,POSITIVE,0.9379615187644958
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Hilfe,,Unterstützung,2,2,2025-11-24 08:30:30.383,203.136999845505,support,POSITIVE,0.9982957243919373
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Hilfe,,Team,3,2,2025-11-24 08:30:37.850,210.603999853134,team,POSITIVE,0.993454098701477
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Hilfe,,Arbeitserleichterung,4,2,2025-11-24 08:30:44.859,217.612999916077,work facilitation,POSITIVE,0.997103750705719
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Hilfe,,Unwissenheit,5,2,2025-11-24 08:31:01.364,234.118000030518,ignorance,NEGATIVE,-0.9971041083335876
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Diagnostic,7.0,Kontrolle,1,1,2025-11-24 08:28:22.252,0.0,control,NEGATIVE,-0.5333051681518555
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Diagnostic,7.0,Sicherheit,2,1,2025-11-24 08:28:31.914,9.66199994087219,safety,POSITIVE,0.994440495967865
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Diagnostic,7.0,Technologie,3,1,2025-11-24 08:28:45.560,23.3079998493195,technology,NEGATIVE,-0.5599156022071838
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Diagnostic,6.0,Fortschritt#,4,1,2025-11-24 08:28:55.670,33.4179999828339,progress,POSITIVE,0.9895360469818115
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Diagnostic,6.0,Effizient,5,1,2025-11-24 08:29:34.689,72.436999797821,efficient,POSITIVE,0.9985657334327698
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Kontrolle,,Fehler,1,2,2025-11-24 08:30:31.104,128.851999998093,mistake,NEGATIVE,-0.9987515211105347
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Kontrolle,,Richtigkeit,2,2,2025-11-24 08:31:22.495,180.242999792099,correctness,POSITIVE,0.9947718977928162
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Kontrolle,,Fehldiagnose,3,2,2025-11-24 08:31:33.654,191.401999950409,misdiagnosis,NEGATIVE,-0.9984062314033508
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Kontrolle,,Aufsicht,4,2,2025-11-24 08:34:15.267,353.014999866486,supervision,POSITIVE,0.9748265743255615
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Kontrolle,,Verantwortung,5,2,2025-11-24 08:34:23.354,361.101999998093,responsibility,NEGATIVE,-0.9752664566040039
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Sicherheit,,Fehlerprävention,1,2,2025-11-24 08:35:04.912,402.659999847412,error prevention,POSITIVE,0.9983497858047485
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Sicherheit,,Risiko,2,2,2025-11-24 08:35:09.872,407.619999885559,risk,NEGATIVE,-0.9057165384292603
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Sicherheit,,Patientenschutz,3,2,2025-11-24 08:35:23.255,421.003000020981,patient protection,POSITIVE,0.9974464178085327
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Sicherheit,,Datenschutz,4,2,2025-11-24 08:35:29.647,427.394999980927,data protection,POSITIVE,0.9976599216461182
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Sicherheit,,Transparenz,5,2,2025-11-24 08:35:42.207,439.954999923706,transparency,POSITIVE,0.9940000772476196
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Technologie,,Algorithmen,1,2,2025-11-24 08:36:06.741,464.488999843597,algorithms,NEGATIVE,-0.9963310360908508
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Technologie,,KI-Modelle,2,2,2025-11-24 08:36:31.892,489.639999866486,AI models,POSITIVE,0.9675523042678833
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Technologie,,Automatisierung,3,2,2025-11-24 08:36:56.107,513.855000019074,automation,NEGATIVE,-0.993897020816803
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Technologie,,Machine Learning,4,2,2025-11-24 08:37:08.539,526.286999940872,machine learning,NEGATIVE,-0.979089081287384
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Technologie,,Computer,5,2,2025-11-24 08:37:19.098,536.845999956131,computer,NEGATIVE,-0.9725613594055176
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Fortschritt#,,Innovation,1,2,2025-11-24 08:37:51.938,569.6859998703,innovation,POSITIVE,0.995076596736908
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Fortschritt#,,Verbesserung,2,2,2025-11-24 08:38:00.234,577.981999874115,improvement,POSITIVE,0.9968281388282776
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Fortschritt#,,Möglichkeiten,3,2,2025-11-24 08:38:08.938,586.6859998703,opportunities,POSITIVE,0.9930809140205383
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Fortschritt#,,Durchbruch,4,2,2025-11-24 08:38:22.681,600.428999900818,breakthrough,POSITIVE,0.9983304142951965
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Fortschritt#,,Weiterentwicklung,5,2,2025-11-24 08:38:30.441,608.188999891281,further development,POSITIVE,0.9924156665802002
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Effizient,,Beschleunigung,1,2,2025-11-24 08:38:45.993,623.740999937058,acceleration,POSITIVE,0.9958730340003967
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Effizient,,Produktivität,2,2,2025-11-24 08:39:11.242,648.990000009537,productivity,POSITIVE,0.9950422048568726
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Effizient,,Entlastung,3,2,2025-11-24 08:39:19.689,657.436999797821,relief,POSITIVE,0.9975907802581787
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Effizient,,Performanz,4,2,2025-11-24 08:39:26.817,664.564999818802,performance,POSITIVE,0.92022305727005
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Effizient,,Zeitersparnis,5,2,2025-11-24 08:39:41.537,679.284999847412,time saving,POSITIVE,0.9972270131111145
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Diagnostic,6.0,Sicherheit,1,1,2025-11-24 08:31:20.780,0.0,safety,POSITIVE,0.994440495967865
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Diagnostic,5.0,Kontrolle,2,1,2025-11-24 08:31:22.498,1.71799993515015,control,NEGATIVE,-0.5333051681518555
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Diagnostic,5.0,Verantwortung,3,1,2025-11-24 08:32:00.150,39.3700001239777,responsibility,NEGATIVE,-0.9752664566040039
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Diagnostic,6.0,Entscheidung,4,1,2025-11-24 08:32:02.761,41.9809999465942,decision,POSITIVE,0.9792174100875854
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Diagnostic,5.0,Überprüfung,5,1,2025-11-24 08:32:11.038,50.2580001354218,verification,POSITIVE,0.9712226986885071
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Sicherheit,,Wächter,1,2,2025-11-24 08:35:19.392,238.611999988556,guardian,POSITIVE,0.9869402050971985
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Sicherheit,,Kritisch,2,2,2025-11-24 08:35:28.250,247.47000002861,critical,NEGATIVE,-0.9973740577697754
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Sicherheit,,Urteil,3,2,2025-11-24 08:35:35.060,254.27999997139,judgment,NEGATIVE,-0.9790605902671814
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Sicherheit,,Schutz,4,2,2025-11-24 08:35:50.958,270.177999973297,protection,POSITIVE,0.9972667694091797
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Sicherheit,,Entlastung,5,2,2025-11-24 08:36:01.181,280.401000022888,relief,POSITIVE,0.9975907802581787
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Kontrolle,,Überlegenheit,1,2,2025-11-24 08:37:32.561,371.781000137329,superiority,POSITIVE,0.9977065324783325
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Kontrolle,,Formalität,2,2,2025-11-24 08:37:42.849,382.069000005722,formality,NEGATIVE,-0.9913636445999146
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Kontrolle,,Maschine,3,2,2025-11-24 08:37:52.109,391.328999996185,machine,NEGATIVE,-0.9957234859466553
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Kontrolle,,Überwachung,4,2,2025-11-24 08:37:56.566,395.786000013351,surveillance,POSITIVE,0.9170696139335632
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Kontrolle,,Macht,5,2,2025-11-24 08:38:07.732,406.952000141144,power,POSITIVE,0.9933708906173706
