participant_id,study_condition,gender,age,cue,valence,response,response_position,response_level,timestamp,time_diff_sec,response_translated
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Diagnostic,6.0,Modern,2,1,2025-11-24 08:23:28.812,3.986000061035156,modern
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Diagnostic,7.0,Innovativ,3,1,2025-11-24 08:23:34.445,9.61899995803833,innovative
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Diagnostic,3.0,Ungewiss,4,1,2025-11-24 08:23:41.546,16.72000002861023,uncertain
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Diagnostic,5.0,Neu,5,1,2025-11-24 08:24:13.531,48.70499992370605,new
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Spannend,,Aufregend,1,2,2025-11-24 08:24:48.460,83.6340000629425,exciting
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Spannend,,Interessant,2,2,2025-11-24 08:24:58.795,93.96900010108948,interesting
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Spannend,,Unbekannt,3,2,2025-11-24 08:25:03.250,98.42400002479553,unknown
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Spannend,,Entwicklung,4,2,2025-11-24 08:25:07.865,103.0390000343323,development
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Spannend,,Fortschritt,5,2,2025-11-24 08:25:11.946,107.1200001239777,progress
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Modern,,Digital,1,2,2025-11-24 08:25:24.311,119.4850001335144,digital
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Modern,,Neues Zeitalter,2,2,2025-11-24 08:25:29.708,124.8819999694824,new era
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Modern,,Hilfreich,3,2,2025-11-24 08:25:41.935,137.1089999675751,helpful
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Modern,,Komplex,4,2,2025-11-24 08:25:48.065,143.239000082016,complex
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Modern,,Verändern,5,2,2025-11-24 08:26:00.578,155.7520000934601,change
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Innovativ,,Wissenschaft,1,2,2025-11-24 08:26:18.968,174.1419999599457,science
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Innovativ,,Beeindruckend,2,2,2025-11-24 08:26:27.240,182.4140000343323,impressive
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Innovativ,,Kompliziert,3,2,2025-11-24 08:26:37.203,192.3770000934601,complicated
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Innovativ,,Effektiv,4,2,2025-11-24 08:26:50.080,205.2539999485016,effective
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Innovativ,,Genauigkeit,5,2,2025-11-24 08:26:55.743,210.9170000553131,accuracy
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Ungewiss,,Sorge,1,2,2025-11-24 08:27:02.638,217.8120000362396,concern
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Ungewiss,,Mangel an Vertrauen,2,2,2025-11-24 08:27:13.596,228.7699999809265,lack of trust
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Ungewiss,,Angst,3,2,2025-11-24 08:27:25.244,240.4179999828339,fear
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Ungewiss,,Fehlende Kontrolle,4,2,2025-11-24 08:27:37.787,252.9609999656677,lack of control
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Ungewiss,,Fehlende Menschlichkeit,5,2,2025-11-24 08:27:45.052,260.2260000705719,lack of humanity
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Neu,,Anders,1,2,2025-11-24 08:27:48.318,263.4920001029968,different
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Neu,,Unbekannt,2,2,2025-11-24 08:27:52.493,267.6670000553131,unknown
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Neu,,Hoffnung,3,2,2025-11-24 08:28:08.915,284.0889999866486,hope
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Neu,,Revolution,4,2,2025-11-24 08:28:22.997,298.1710000038147,revolution
6920c1a1c56d11383a378dce,Diagnostic,male,29.0,Neu,,Welt-verändernd,5,2,2025-11-24 08:28:34.207,309.3810000419617,world-changing
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,PersonnelSelection,2.0,Schwierig,1,1,2025-11-24 08:27:07.246,0.0,difficult
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,PersonnelSelection,6.0,Wichtig,2,1,2025-11-24 08:27:14.363,7.116999864578247,important
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,PersonnelSelection,3.0,Minimum,3,1,2025-11-24 08:27:20.380,13.1340000629425,minimum
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,PersonnelSelection,6.0,Unterstützung,4,1,2025-11-24 08:27:28.802,21.55599999427795,support
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,PersonnelSelection,6.0,Hilfe,5,1,2025-11-24 08:27:44.798,37.55200004577637,help
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Schwierig,,Anstrengend,1,2,2025-11-24 08:28:20.981,73.73499989509583,exhausting
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Schwierig,,Veränderung,2,2,2025-11-24 08:28:29.394,82.14800000190735,change
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Schwierig,,Wachstum,3,2,2025-11-24 08:28:34.149,86.90299987792969,growth
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Schwierig,,Leicht,4,2,2025-11-24 08:28:37.958,90.71199989318848,easy
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Schwierig,,Hindernis,5,2,2025-11-24 08:28:45.376,98.12999987602234,obstacle
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Wichtig,,Richtig,1,2,2025-11-24 08:28:53.816,106.5699999332428,correct
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Wichtig,,Gewissenhaft,2,2,2025-11-24 08:29:00.265,113.0190000534058,conscientious
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Wichtig,,Unwichtig,3,2,2025-11-24 08:29:11.762,124.5160000324249,unimportant
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Wichtig,,Fokus,4,2,2025-11-24 08:29:18.988,131.7419998645782,focus
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Wichtig,,Entscheidung,5,2,2025-11-24 08:29:25.439,138.1929998397827,decision
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Minimum,,Maximum,1,2,2025-11-24 08:29:30.873,143.6269998550415,maximum
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Minimum,,Nicht ausreichend,2,2,2025-11-24 08:29:41.833,154.5869998931885,not sufficient
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Minimum,,Grenze,3,2,2025-11-24 08:29:45.645,158.3989999294281,limit
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Minimum,,Mehr zu erwarten,4,2,2025-11-24 08:29:52.435,165.1889998912811,more to expect
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Minimum,,Nicht das Ziel,5,2,2025-11-24 08:29:57.915,170.6689999103546,not the goal
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Unterstützung,,Wichtig,1,2,2025-11-24 08:30:02.914,175.6679999828339,important
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Unterstützung,,Team,2,2,2025-11-24 08:30:04.709,177.4630000591278,team
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Unterstützung,,Hilfe,3,2,2025-11-24 08:30:06.480,179.2339999675751,help
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Unterstützung,,Arbeitserleichterung,4,2,2025-11-24 08:30:13.287,186.0409998893738,work facilitation
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Unterstützung,,Balance,5,2,2025-11-24 08:30:17.354,190.1080000400543,balance
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Hilfe,,Fragen,1,2,2025-11-24 08:30:23.697,196.4509999752045,questions
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Hilfe,,Unterstützung,2,2,2025-11-24 08:30:30.383,203.1369998455048,support
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Hilfe,,Team,3,2,2025-11-24 08:30:37.850,210.6039998531342,team
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Hilfe,,Arbeitserleichterung,4,2,2025-11-24 08:30:44.859,217.6129999160767,work facilitation
6914ebb771fbbc0d279e8868,PersonnelSelection,male,35.0,Hilfe,,Unwissenheit,5,2,2025-11-24 08:31:01.364,234.1180000305176,ignorance
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Diagnostic,7.0,Kontrolle,1,1,2025-11-24 08:28:22.252,0.0,control
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Diagnostic,7.0,Sicherheit,2,1,2025-11-24 08:28:31.914,9.661999940872192,safety
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Diagnostic,7.0,Technologie,3,1,2025-11-24 08:28:45.560,23.30799984931946,technology
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Diagnostic,6.0,Fortschritt#,4,1,2025-11-24 08:28:55.670,33.41799998283386,progress
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Diagnostic,6.0,Effizient,5,1,2025-11-24 08:29:34.689,72.43699979782104,efficient
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Kontrolle,,Fehler,1,2,2025-11-24 08:30:31.104,128.8519999980927,mistake
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Kontrolle,,Richtigkeit,2,2,2025-11-24 08:31:22.495,180.242999792099,correctness
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Kontrolle,,Fehldiagnose,3,2,2025-11-24 08:31:33.654,191.4019999504089,misdiagnosis
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Kontrolle,,Aufsicht,4,2,2025-11-24 08:34:15.267,353.0149998664856,supervision
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Kontrolle,,Verantwortung,5,2,2025-11-24 08:34:23.354,361.1019999980927,responsibility
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Sicherheit,,Fehlerprävention,1,2,2025-11-24 08:35:04.912,402.6599998474121,error prevention
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Sicherheit,,Risiko,2,2,2025-11-24 08:35:09.872,407.6199998855591,risk
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Sicherheit,,Patientenschutz,3,2,2025-11-24 08:35:23.255,421.0030000209808,patient protection
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Sicherheit,,Datenschutz,4,2,2025-11-24 08:35:29.647,427.3949999809265,data protection
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Sicherheit,,Transparenz,5,2,2025-11-24 08:35:42.207,439.9549999237061,transparency
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Technologie,,Algorithmen,1,2,2025-11-24 08:36:06.741,464.4889998435974,algorithms
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Technologie,,KI-Modelle,2,2,2025-11-24 08:36:31.892,489.6399998664856,AI models
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Technologie,,Automatisierung,3,2,2025-11-24 08:36:56.107,513.8550000190735,automation
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Technologie,,Machine Learning,4,2,2025-11-24 08:37:08.539,526.2869999408722,machine learning
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Technologie,,Computer,5,2,2025-11-24 08:37:19.098,536.845999956131,computer
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Fortschritt#,,Innovation,1,2,2025-11-24 08:37:51.938,569.6859998703003,innovation
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Fortschritt#,,Verbesserung,2,2,2025-11-24 08:38:00.234,577.981999874115,improvement
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Fortschritt#,,Möglichkeiten,3,2,2025-11-24 08:38:08.938,586.6859998703003,opportunities
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Fortschritt#,,Durchbruch,4,2,2025-11-24 08:38:22.681,600.4289999008179,breakthrough
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Fortschritt#,,Weiterentwicklung,5,2,2025-11-24 08:38:30.441,608.1889998912811,further development
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Effizient,,Beschleunigung,1,2,2025-11-24 08:38:45.993,623.7409999370575,acceleration
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Effizient,,Produktivität,2,2,2025-11-24 08:39:11.242,648.9900000095367,productivity
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Effizient,,Entlastung,3,2,2025-11-24 08:39:19.689,657.436999797821,relief
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Effizient,,Performanz,4,2,2025-11-24 08:39:26.817,664.5649998188019,performance
6914cb50394e5cb0ebe2e344,Diagnostic,female,21.0,Effizient,,Zeitersparnis,5,2,2025-11-24 08:39:41.537,679.2849998474121,time saving
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Diagnostic,6.0,Sicherheit,1,1,2025-11-24 08:31:20.780,0.0,safety
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Diagnostic,5.0,Kontrolle,2,1,2025-11-24 08:31:22.498,1.717999935150146,control
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Diagnostic,5.0,Verantwortung,3,1,2025-11-24 08:32:00.150,39.37000012397766,responsibility
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Diagnostic,6.0,Entscheidung,4,1,2025-11-24 08:32:02.761,41.98099994659424,decision
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Diagnostic,5.0,Überprüfung,5,1,2025-11-24 08:32:11.038,50.25800013542175,verification
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Sicherheit,,Wächter,1,2,2025-11-24 08:35:19.392,238.6119999885559,guardian
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Sicherheit,,Kritisch,2,2,2025-11-24 08:35:28.250,247.4700000286102,critical
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Sicherheit,,Urteil,3,2,2025-11-24 08:35:35.060,254.2799999713898,judgment
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Sicherheit,,Schutz,4,2,2025-11-24 08:35:50.958,270.1779999732971,protection
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Sicherheit,,Entlastung,5,2,2025-11-24 08:36:01.181,280.4010000228882,relief
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Kontrolle,,Überlegenheit,1,2,2025-11-24 08:37:32.561,371.7810001373291,superiority
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Kontrolle,,Formalität,2,2,2025-11-24 08:37:42.849,382.069000005722,formality
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Kontrolle,,Maschine,3,2,2025-11-24 08:37:52.109,391.3289999961853,machine
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Kontrolle,,Überwachung,4,2,2025-11-24 08:37:56.566,395.7860000133514,surveillance
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Kontrolle,,Macht,5,2,2025-11-24 08:38:07.732,406.9520001411438,power
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Verantwortung,,Letztverantwortung,1,2,2025-11-24 08:38:48.128,447.3480000495911,ultimate responsibility
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Verantwortung,,Haftung,2,2,2025-11-24 08:38:54.624,453.8440001010895,liability
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Verantwortung,,Ethik,3,2,2025-11-24 08:39:02.965,462.1849999427795,ethics
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Verantwortung,,Gefahr,4,2,2025-11-24 08:39:10.583,469.8029999732971,danger
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Verantwortung,,Kompass,5,2,2025-11-24 08:39:20.606,479.8259999752045,compass
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Entscheidung,,Bestätigung,1,2,2025-11-24 08:40:26.215,545.4349999427795,confirmation
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Entscheidung,,Bürokratie,2,2,2025-11-24 08:40:28.583,547.8029999732971,bureaucracy
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Entscheidung,,Druck,3,2,2025-11-24 08:40:34.736,553.9560000896454,pressure
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Entscheidung,,Klarheit,4,2,2025-11-24 08:40:42.111,561.3310000896454,clarity
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Entscheidung,,Daten,5,2,2025-11-24 08:40:54.013,573.2330000400543,data
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Überprüfung,,Ritual,1,2,2025-11-24 08:41:18.660,597.8800001144409,ritual
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Überprüfung,,Stichprobe,2,2,2025-11-24 08:41:27.451,606.6710000038147,sample
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Überprüfung,,Plausibilität,3,2,2025-11-24 08:41:36.406,615.6259999275208,plausibility
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Überprüfung,,Form,4,2,2025-11-24 08:41:49.655,628.875,form
65410ad762a7e3c570b6273c,Diagnostic,male,36.0,Überprüfung,,Vertrauen,5,2,2025-11-24 08:41:54.973,634.1930000782013,trust
691c54b57e93e39743492f92,Migration,male,29.0,Migration,7.0,gefährlich,1,1,2025-11-24 08:37:04.824,0.0,dangerous
691c54b57e93e39743492f92,Migration,male,29.0,Migration,7.0,unethisch,2,1,2025-11-24 08:37:10.746,5.922000169754028,unethical
691c54b57e93e39743492f92,Migration,male,29.0,Migration,4.0,experimentell,3,1,2025-11-24 08:37:18.627,13.8030002117157,experimental
691c54b57e93e39743492f92,Migration,male,29.0,Migration,4.0,verwaltung,4,1,2025-11-24 08:37:37.960,33.13600015640259,administration
691c54b57e93e39743492f92,Migration,male,29.0,Migration,1.0,menschenrechte,5,1,2025-11-24 08:37:42.011,37.18700003623962,human rights
691c54b57e93e39743492f92,Migration,male,29.0,gefährlich,,fahrlässig,1,2,2025-11-24 08:38:32.501,87.67700004577637,negligent
691c54b57e93e39743492f92,Migration,male,29.0,gefährlich,,empathielos,2,2,2025-11-24 08:39:02.573,117.7490000724792,lacking empathy
691c54b57e93e39743492f92,Migration,male,29.0,gefährlich,,kann missbraucht werden,3,2,2025-11-24 08:39:43.862,159.0380001068115,can be abused
691c54b57e93e39743492f92,Migration,male,29.0,gefährlich,,nicht verlässlich,4,2,2025-11-24 08:39:53.493,168.6690001487732,unreliable
691c54b57e93e39743492f92,Migration,male,29.0,gefährlich,,schicksalsweisend,5,2,2025-11-24 08:40:19.373,194.5490000247955,fateful
691c54b57e93e39743492f92,Migration,male,29.0,unethisch,,willkürlich,1,2,2025-11-24 08:41:30.918,266.0940001010895,arbitrary
691c54b57e93e39743492f92,Migration,male,29.0,unethisch,,herzlos,2,2,2025-11-24 08:41:35.500,270.6760001182556,heartless
691c54b57e93e39743492f92,Migration,male,29.0,unethisch,,kalt,3,2,2025-11-24 08:41:38.553,273.7290000915527,cold
691c54b57e93e39743492f92,Migration,male,29.0,unethisch,,hart,4,2,2025-11-24 08:41:43.323,278.4990000724792,hard
691c54b57e93e39743492f92,Migration,male,29.0,unethisch,,abweisend,5,2,2025-11-24 08:41:47.474,282.6500000953674,dismissive
691c54b57e93e39743492f92,Migration,male,29.0,experimentell,,neugierig,1,2,2025-11-24 08:41:53.331,288.507000207901,curious
691c54b57e93e39743492f92,Migration,male,29.0,experimentell,,zukunftsorientiert,2,2,2025-11-24 08:42:00.202,295.3780000209808,future-oriented
691c54b57e93e39743492f92,Migration,male,29.0,experimentell,,neuartig,3,2,2025-11-24 08:42:12.399,307.5750000476837,novel
691c54b57e93e39743492f92,Migration,male,29.0,experimentell,,fortschrittlich,4,2,2025-11-24 08:42:16.346,311.5220000743866,progressive
691c54b57e93e39743492f92,Migration,male,29.0,experimentell,,risikofreudig,5,2,2025-11-24 08:42:29.020,324.1960000991821,risk-taking
691c54b57e93e39743492f92,Migration,male,29.0,verwaltung,,trocken,1,2,2025-11-24 08:42:34.423,329.5990002155304,dry
691c54b57e93e39743492f92,Migration,male,29.0,verwaltung,,papier,2,2,2025-11-24 08:42:36.215,331.3910000324249,paper
691c54b57e93e39743492f92,Migration,male,29.0,verwaltung,,langsam,3,2,2025-11-24 08:42:40.874,336.0500001907349,slow
691c54b57e93e39743492f92,Migration,male,29.0,verwaltung,,unkreativ,4,2,2025-11-24 08:42:45.821,340.9970002174377,uncreative
691c54b57e93e39743492f92,Migration,male,29.0,verwaltung,,staatlich,5,2,2025-11-24 08:42:48.299,343.4750001430511,state
691c54b57e93e39743492f92,Migration,male,29.0,menschenrechte,,schutz,1,2,2025-11-24 08:42:54.871,350.047000169754,protection
691c54b57e93e39743492f92,Migration,male,29.0,menschenrechte,,Schwachheit,2,2,2025-11-24 08:43:03.925,359.1010000705719,weakness
691c54b57e93e39743492f92,Migration,male,29.0,menschenrechte,,Würde,3,2,2025-11-24 08:43:05.886,361.0620000362396,dignity
691c54b57e93e39743492f92,Migration,male,29.0,menschenrechte,,Recht,4,2,2025-11-24 08:43:11.322,366.4980001449585,right
691c54b57e93e39743492f92,Migration,male,29.0,menschenrechte,,Gerechtigkeit,5,2,2025-11-24 08:43:14.817,369.9930000305176,justice
6914c90c80bcbb0ee3307396,Diagnostic,male,47.0,Diagnostic,7.0,Sicherheit,1,1,2025-11-24 08:34:38.180,0.0,safety
6914c90c80bcbb0ee3307396,Diagnostic,male,47.0,Diagnostic,3.0,Vertrauen,2,1,2025-11-24 08:34:47.298,9.118000030517578,trust
6914c90c80bcbb0ee3307396,Diagnostic,male,47.0,Diagnostic,5.0,Kontrolle,3,1,2025-11-24 08:34:56.986,18.80599999427795,control
6914c90c80bcbb0ee3307396,Diagnostic,male,47.0,Diagnostic,1.0,Überwachung,4,1,2025-11-24 08:35:05.277,27.09699988365173,surveillance
6914c90c80bcbb0ee3307396,Diagnostic,male,47.0,Diagnostic,7.0,Menschliches Vergessen,5,1,2025-11-24 08:35:21.189,43.00899982452393,human forgetting
6914c90c80bcbb0ee3307396,Diagnostic,male,47.0,Sicherheit,,Fehldiagnose erkennen,1,2,2025-11-24 08:37:10.569,152.3889999389648,recognize misdiagnosis
6914c90c80bcbb0ee3307396,Diagnostic,male,47.0,Sicherheit,,Haluzinationen erkennen,2,2,2025-11-24 08:37:21.553,163.3729999065399,recognize hallucinations
6914c90c80bcbb0ee3307396,Diagnostic,male,47.0,Sicherheit,,Kontrolle,3,2,2025-11-24 08:37:45.472,187.2919998168945,control
6914c90c80bcbb0ee3307396,Diagnostic,male,47.0,Sicherheit,,Angstabbau,4,2,2025-11-24 08:40:21.298,343.1180000305176,anxiety reduction
6914c90c80bcbb0ee3307396,Diagnostic,male,47.0,Sicherheit,,Sicherheit,5,2,2025-11-24 08:40:30.031,351.8509998321533,safety
6914c90c80bcbb0ee3307396,Diagnostic,male,47.0,Vertrauen,,Gegenüber Patienten,1,2,2025-11-24 08:40:38.428,360.2479999065399,towards patients
6914c90c80bcbb0ee3307396,Diagnostic,male,47.0,Vertrauen,,Richtige Diagnose,2,2,2025-11-24 08:40:47.901,369.720999956131,correct diagnosis
6914c90c80bcbb0ee3307396,Diagnostic,male,47.0,Vertrauen,,Kontrolle,3,2,2025-11-24 08:41:04.435,386.2549998760223,control
6914c90c80bcbb0ee3307396,Diagnostic,male,47.0,Vertrauen,,Gegenüber Diagnose,4,2,2025-11-24 08:41:55.721,437.5409998893738,towards diagnosis
6914c90c80bcbb0ee3307396,Diagnostic,male,47.0,Vertrauen,,Sicherheit,5,2,2025-11-24 08:42:37.735,479.5549998283386,safety
6914c90c80bcbb0ee3307396,Diagnostic,male,47.0,Kontrolle,,Der Diagnose,1,2,2025-11-24 08:42:55.481,497.300999879837,the diagnosis
